,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
397,Eric Leckner,VAN,31,20,1,19,6.8,1.7,0.7,1.7,42.4,0,0,0,0.3,0.6,50,0.3,1.6,1.8,0.3,0.5,0.2,0.1,1.7,4.5,0,0,-0.6
397,Horacio Llamas,PHX,23,20,16,4,5.1,1.7,0.8,1.4,53.6,0,0,0,0.2,0.4,50,0.2,0.7,0.9,0.2,0.6,0.5,0.3,1.2,4.8,0,0,1
399,Joe Wolf,MIL,32,56,23,33,9.8,1.7,0.7,1.6,44.9,0,0.1,14.3,0.3,0.3,73.7,0.6,1.4,2,0.4,0.3,0.3,0.2,1.7,5.7,0,0,-0.8
400,Randolph Childress,DET,24,23,16,7,6.7,1.7,0.6,1.7,35,0.2,0.8,26.3,0.3,0.3,75,0,0.2,0.3,0.7,0.8,0.4,0,0.7,3.5,0,0,-0.4
401,Brad Lohaus,TOR,32,6,1,5,7.5,1.7,0.7,2.5,26.7,0.3,1.2,28.6,0,0,0,0.2,1,1.2,0.2,0.2,0.2,0,1,3.7,0,0,-5.2
402,Amal McCaskill,ORL,23,17,9,8,6.6,1.6,0.6,1.9,31.3,0,0.1,0,0.5,0.7,66.7,0.2,1.1,1.3,0.4,0.6,0.2,0.3,0.4,4.6,0,0,-1.8
403,Alton Lister,BOS,38,53,8,45,10.1,1.6,0.6,1.5,41.6,0,0,0,0.4,0.6,74.2,1.2,1.9,3.2,0.2,0.6,0.2,0.3,1.5,6.5,0,0,-2.2
404,Mark Bradtke,PHI,28,36,6,30,7.1,1.6,0.7,1.6,43.1,0,0,0,0.3,0.4,69.2,0.7,1.2,1.9,0.2,0.3,0.1,0.1,0.9,4.8,0,0,0.1
405,Kevin Salvadori,SAC,26,23,14,9,6.9,1.6,0.5,1.4,36.4,0,0,0,0.6,0.8,72.2,0.3,0.8,1.1,0.4,0.5,0.1,0.6,0.7,5,0,0,0.6
406,Tom Chambers,CHH,38,12,11,1,6.9,1.6,0.6,2.6,22.6,0.2,0.3,66.7,0.3,0.3,75,0.3,0.9,1.2,0.3,0.8,0.1,0,1.1,3,0,0,-4.1
407,Steve Scheffler,SEA,29,7,6,1,4,1.6,0.7,0.9,83.3,0,0,0,0.1,0.3,50,0.1,0.3,0.4,0,0.7,0,0,0.7,1.4,0,0,-1.7
408,Martin Lewis,TOR,22,9,3,6,5.8,1.6,0.7,1.6,42.9,0.1,0.3,33.3,0.1,0.2,50,0.4,0.2,0.7,0.4,0.1,0.1,0.2,0.9,3.9,0,0,-0.9
409,Moochie Norris,VAN,23,8,2,6,11.3,1.5,0.5,2.8,18.2,0.3,1.3,20,0.3,0.6,40,0.4,1.1,1.5,2.9,0.6,0.5,0,0.6,8.5,0,0,-5.9
409,Scott Brooks,NYK,31,38,29,9,6.8,1.5,0.5,1,48.7,0.1,0.3,41.7,0.4,0.4,93.3,0.2,0.3,0.5,0.8,0.4,0.6,0,0.9,4.4,0,0,0.4
409,Robert Werdann,NJN,26,6,0,6,5.5,1.5,0.5,1.2,42.9,0,0,0,0.5,0.5,100,0.5,0.5,1,0,0.3,0.3,0.2,1.5,3.9,0,0,-1.8
409,Joe Stephens,HOU,24,2,1,1,5.1,1.5,0.5,2.5,20,0.5,1.5,33.3,0,0,0,1,0.5,1.5,0,1.5,1.5,0,1.5,6.3,0,0,-2
409,Matt Steigenga,CHI,27,2,1,1,5.9,1.5,0.5,2,25,0,1,0,0.5,1,50,0,1.5,1.5,1,1,0.5,0.5,0.5,6.8,0,0,-2
414,Jerome Williams,DET,24,33,19,14,5.5,1.5,0.6,1.5,39.2,0,0,0,0.3,0.5,52.9,0.7,0.8,1.5,0.2,0.4,0.4,0,0.5,4.5,0,0,-0.2
415,Reggie Geary,CLE,23,39,22,17,6.5,1.5,0.6,1.5,37.9,0.2,0.5,38.1,0.1,0.3,45.5,0.1,0.3,0.4,0.9,0.4,0.3,0.1,0.9,4.1,0,0,0.5
416,Ben Davis,PHX,24,20,12,8,5.2,1.5,0.5,1.3,38.5,0,0,0,0.5,1,45,0.6,0.8,1.4,0,0.2,0.2,0.1,0.8,3.7,0,0,-0.7
417,Brian Evans,ORL,23,14,8,6,4.3,1.4,0.6,1.6,36.4,0.3,0.6,50,0,0,0,0.1,0.5,0.6,0.5,0.1,0.1,0.1,0.4,3.4,0,0,-0.9
418,Keith Tower,MIL,27,5,2,3,14.8,1.4,0.6,1.6,37.5,0,0,0,0.2,1.6,12.5,0.4,1.4,1.8,0.2,0.4,0.4,0.2,2.2,5.3,0,0,-0.4
419,Yinka Dare,NJN,24,41,12,29,8,1.4,0.5,1.3,35.2,0,0,0,0.5,0.9,51.4,0.9,1.1,2,0.1,0.5,0.1,0.7,1.2,5.7,0,0,0.1
420,Ivano Newbill,ATL,26,72,49,23,12.2,1.4,0.6,1.3,44,0,0,0,0.3,0.7,38.5,1.1,1.8,2.8,0.3,0.6,0.4,0.2,1.5,6.5,0,0,0.1
421,Ennis Whatley,POR,34,3,0,3,7.5,1.3,0.7,1.3,50,0,0,0,0,0,0,0,1,1,1,0.3,0,0,1.3,3.7,0,0,-8
422,Ashraf Amaya,WAS,25,31,16,15,4.9,1.3,0.4,1.3,30,0,0,100,0.5,0.9,53.6,0.6,1.1,1.7,0.1,0.3,0.2,0.1,0.9,4.1,0,0,-1.3
423,Shawnelle Scott,CLE,25,16,4,12,3.3,1.3,0.5,1,50,0,0,0,0.3,0.7,36.4,0.5,0.5,1,0,0,0,0.2,0.4,3,0,0,0.1
423,Jimmy Carruth,MIL,27,4,0,4,5.2,1.3,0.5,0.8,66.7,0,0,0,0.3,0.3,100,0,1,1,0,0.3,0,0.5,1,3.7,0,0,-0.8
425,David Wood,MIL,32,46,17,29,5.3,1.2,0.4,0.8,52.6,0.1,0.3,33.3,0.3,0.4,66.7,0.1,0.5,0.6,0.3,0.1,0.2,0.1,0.7,3.1,0,0,-0.1
426,Brent Scott,IND,26,16,7,9,3.6,1.2,0.5,1.1,47.1,0,0,0,0.2,0.4,50,0.2,0.4,0.6,0.2,0.3,0.1,0.1,0.9,2.3,0,0,0.3
427,Ben Wallace,WAS,22,34,21,13,6,1.1,0.5,1.4,34.8,0,0,0,0.2,0.6,30,0.7,1,1.7,0.1,0.5,0.2,0.3,0.8,4.4,0,0,-0.6
428,Carl Thomas,CLE,27,19,13,6,4.2,1.1,0.5,1.3,37.5,0.1,0.6,16.7,0.1,0.1,100,0.2,0.5,0.7,0.4,0.3,0.1,0.1,0.3,2.7,0,0,-0.8
429,Dell Demps,ORL,27,2,0,2,4.6,1,0,1.5,0,0,0.5,0,1,1,100,0,0,0,0,0,0.5,0,0.5,2.5,0,0,-6
429,Larry Krystkowiak,LAL,32,3,1,2,4,1,0.3,0.7,50,0,0,0,0.3,0.7,50,0.7,1,1.7,1,0.3,0.7,0,1,6.2,0,0,1.3
431,Earl Cureton,TOR,39,9,1,8,5.3,0.8,0.3,0.9,37.5,0,0,0,0.1,0.3,33.3,0.4,0.6,1,0.4,0.1,0,0,1,2.5,0,0,-0.3
432,Tim Kempton,SAS,33,10,2,8,6.2,0.4,0.1,0.5,20,0,0,0,0.2,0.2,100,0.3,0.5,0.8,0.2,0.7,0.1,0.1,0.4,1.6,0,0,-1.2
433,LaSalle Thompson,IND,36,26,9,17,5.6,0.4,0.1,0.7,15.8,0,0,0,0.2,0.2,66.7,0.3,1,1.3,0.1,0.3,0.1,0.2,1.3,2.8,0,0,-1.6
434,Matt Fish,MIA,27,6,5,1,1.3,0.3,0.2,0.5,33.3,0,0,0,0,0,0,0.2,0.7,0.8,0,0.3,0,0,0.3,1,0,0,-0.7
434,Charles Jones,HOU,40,12,7,5,8.1,0.3,0.2,0.4,40,0,0,0,0,0,0,0.4,0.7,1.1,0.3,0,0.2,0.3,0.6,3.5,0,0,0.1
436,James Scott,MIA,25,8,8,0,4.3,0.1,0,1,0,0,0.5,0,0.1,0.3,50,0.1,0.6,0.8,0.4,0.3,0.3,0,0.6,2.1,0,0,-1.5
437,Elmore Spencer,SEA,27,1,1,0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,-15
437,Anthony Miller,ATL,25,1,0,1,14.6,0,0,5,0,0,0,0,0,0,0,2,5,7,0,0,0,0,2,8.4,0,0,-14
437,Cuonzo Martin,MIL,25,3,0,3,4.6,0,0,2.3,0,0,0.7,0,0,0,0,0.3,0,0.3,0.3,0.3,0,0,0.3,0.6,0,0,-0.7
437,Derrick Alston,ATL,24,2,1,1,5.3,0,0,2.5,0,0,0,0,0,1,0,1.5,0.5,2,0,0,0,0,0,2.4,0,0,-3.5
437,Bruce Bowen,MIA,26,1,1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3
