,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
396,Amal McCaskill,SAS,28,27,22,5,5.7,1.9,0.7,1.8,40.8,0,0,0,0.4,1,46.2,0.6,0.7,1.3,0.1,0.5,0.2,0.4,0.9,5,0,0,-2.1
397,Mark Bryant,SAS,37,30,21,9,6.7,1.9,0.8,1.8,45.5,0,0,0,0.2,0.3,75,0.8,0.6,1.5,0.3,0.2,0.2,0.1,1.3,4.8,0,0,-0.6
398,Obinna Ekezie,LAC,26,29,13,16,5.1,1.9,0.4,1.3,33.3,0,0,0,1,1.4,70,0.4,0.8,1.2,0.1,0.3,0.1,0.2,0.6,3.9,0,0,0.4
399,Loren Woods,MIN,24,60,41,19,8.6,1.8,0.6,1.6,34.4,0,0,0,0.7,1,73.3,0.8,1.3,2,0.4,0.6,0.3,0.6,1,6.8,0,0,-0.6
399,Ike Fontaine,MEM,27,6,2,4,12.7,1.8,0.5,2.3,21.4,0.2,0.8,20,0.7,1,66.7,0,0.8,0.8,0.7,0.7,0,0,1,3.2,0,0,-8.3
401,Brandon Armstrong,NJN,22,35,24,11,5.6,1.8,0.8,2.4,31.8,0.1,0.5,29.4,0.1,0.3,50,0.3,0.2,0.5,0.2,0.2,0.2,0,0.7,3.2,0,0,-1
402,Antonio Harvey,SEA,31,5,3,2,9.5,1.8,0.8,2.4,33.3,0,0,0,0.2,0.4,50,1,0.8,1.8,1,0.6,0.2,0.6,1.6,7.3,0,0,-2.6
403,Kirk Haston,CHH,23,15,11,4,5.2,1.7,0.7,2.6,28.2,0,0.2,0,0.3,0.5,50,0.3,1,1.3,0.3,0.2,0,0.1,0.6,3.8,0,0,-0.9
404,Jud Buechler,ORL,34,66,36,30,10.3,1.7,0.7,1.8,37.3,0.3,0.9,35,0,0.1,50,0.4,1.3,1.8,0.5,0.2,0.3,0.1,0.8,5.6,0,0,-1.5
405,Mike Penberthy,LAL,27,3,3,0,4,1.7,0.3,0.7,50,0,0,0,1,1.3,75,0,0.7,0.7,0.7,0,0.7,0,0,5.5,0,0,-0.7
406,Brent Price,SAC,33,20,15,5,4.4,1.6,0.5,1.4,33.3,0.2,0.8,26.7,0.5,0.7,69.2,0.2,0.2,0.4,0.5,0.5,0.2,0.1,0.7,2.8,0,0,-1.9
407,Olumide Oyedeji,SEA,21,36,19,17,6.2,1.5,0.6,1.1,53.7,0,0,0,0.3,0.5,61.1,0.8,1.4,2.2,0.1,0.4,0.1,0.1,1,4.4,0,0,0.4
408,Cherokee Parks,SAS,29,42,30,12,5.5,1.5,0.7,2,36.1,0,0,0,0.1,0.2,37.5,0.6,0.8,1.4,0.2,0.3,0.2,0.2,0.8,4.3,0,0,-1.6
408,Samuel Dalembert,PHI,22,34,18,16,5.2,1.5,0.6,1.5,44,0,0,0,0.2,0.5,38.9,0.7,1.3,2,0.1,0.4,0.2,0.4,0.9,5.4,0,0,-0.4
408,Jeff Trepagnier,CLE,22,12,2,10,6.3,1.5,0.6,1.9,30.4,0,0.1,0,0.3,0.6,57.1,0.3,0.8,1,1,0.9,0.7,0.3,0.7,6.3,0,0,1.2
408,Larry Robinson,NYK,34,2,1,1,5.4,1.5,0.5,2,25,0.5,1,50,0,0,0,0,1,1,0,0,0,0,0.5,2.7,0,0,2.5
408,Donny Marshall,NJN,29,20,12,8,5.9,1.5,0.4,1.5,27.6,0.1,0.2,50,0.6,0.9,66.7,0.4,0.7,1.1,0.3,0.1,0.2,0,0.7,3.5,0,0,-0.7
413,Bruno Sundov,IND,22,22,11,11,3.9,1.5,0.7,1.8,40,0,0,0,0,0.1,0,0.3,0.6,1,0.1,0.2,0.1,0.1,0.7,3.4,0,0,0.1
414,Jeryl Sasser,ORL,23,7,2,5,4.9,1.4,0.4,2,21.4,0,0,0,0.6,0.7,80,0.4,0.6,1,0.3,0.3,0.4,0,0.4,4.1,0,0,-2.3
415,DeSagana Diop,CLE,20,18,8,10,6.1,1.4,0.7,1.6,41.4,0,0,0,0.1,0.3,20,0.3,0.7,0.9,0.3,0.7,0.1,0.6,1.1,4.1,0,0,-0.3
416,Damone Brown,PHI,23,17,7,10,3.8,1.4,0.5,1.2,38.1,0,0.1,0,0.4,0.5,87.5,0.1,0.1,0.2,0.1,0.5,0.1,0.1,0.6,1.6,0,0,-0.8
417,Tim James,PHI,25,9,6,3,4.5,1.3,0.6,1.4,38.5,0,0,0,0.2,0.7,33.3,0.6,0.2,0.8,0.1,0.3,0,0.1,0.6,2.4,0,0,-2.2
418,Jelani McCoy,LAL,24,21,16,5,5,1.2,0.6,1,57.1,0,0,0,0.1,0.4,25,0.4,0.8,1.2,0.3,0.4,0,0.2,0.7,3.5,0,0,-1.8
419,Ruben Boumtje-Boumtje,POR,24,33,17,16,7.4,1.2,0.4,1,40.6,0,0,0,0.4,0.8,52,0.6,1,1.7,0.1,0.4,0.1,0.5,1.2,4.7,0,0,-2.5
420,Chucky Brown,SAC,34,18,14,4,5.1,1.2,0.6,1.5,37,0,0,0,0.1,0.1,50,0.6,1.3,1.8,0.3,0.3,0.1,0.2,0.7,4.6,0,0,-1.1
420,Greg Foster,MIL,33,6,2,4,4.2,1.2,0.3,1.5,22.2,0,0.7,0,0.5,0.7,75,0,1.3,1.3,0.2,0,0,0,0.7,3,0,0,-1.8
422,Michael Bradley,TOR,23,26,16,10,4.5,1.2,0.5,1,52,0,0.1,0,0.2,0.3,50,0.3,0.7,0.9,0.1,0.2,0,0.2,0.4,2.9,0,0,-1.7
423,Charlie Bell,DAL,23,7,4,3,6,1.1,0.4,1.6,27.3,0,0.9,0,0.3,0.3,100,0.3,0.4,0.7,0.3,0.7,0,0,0.4,1.7,0,0,-2.9
424,Alvin Jones,PHI,23,23,17,6,5.4,1.1,0.3,0.9,40,0,0,0,0.4,0.9,50,0.6,1,1.6,0.1,0.5,0.1,0.4,1.5,4.3,0,0,-0.5
425,Chris Dudley,POR,37,43,27,16,7.6,1.1,0.5,1.2,40,0,0,0,0.2,0.3,53.3,0.6,1.2,1.9,0.3,0.3,0.1,0.3,1,4.7,0,0,0.2
426,Jerome Moiso,CHH,24,15,8,7,5,1.1,0.5,1.3,40,0,0,0,0,0,0,0.3,1.4,1.7,0.3,0.5,0.2,0.1,0.8,3.9,0,0,0.3
426,Michael Ruffin,PHI,25,15,5,10,11.2,1.1,0.5,1.7,26.9,0,0,0,0.1,0.5,25,1.5,1.9,3.4,0.3,0.7,0.3,0.5,1.5,7.5,0,0,-3
428,Dean Garrett,GSW,35,34,24,10,5.3,1.1,0.5,1.6,32.7,0,0,0,0,0.1,0,0.5,1.2,1.7,0.1,0.3,0.2,0.3,0.9,4.5,0,0,0.1
429,Ernest Brown,MIA,23,3,0,3,7.1,1,0.3,2,16.7,0,0,0,0.3,1.3,25,0.3,1.7,2,0,1,0,0.3,1.3,3.4,0,0,-7.3
429,Dee Brown,ORL,33,7,5,2,9.4,1,0.4,2.9,15,0.1,1.7,8.3,0,0,0,0,1.3,1.3,0.3,0.6,0.4,0.1,0.6,4.1,0,0,-0.4
429,Vinny Del Negro,PHX,35,2,1,1,2.6,1,0.5,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,-0.5
432,Felton Spencer,NYK,34,32,10,22,7.8,0.9,0.2,0.8,23.1,0,0,0,0.5,1,51.5,0.5,1.1,1.6,0.1,0.4,0.2,0.3,2.3,4,0,0,-0.5
433,Eldridge Recasner,LAC,34,6,1,5,5.5,0.8,0.3,1,33.3,0,0.2,0,0.2,0.2,100,0,0,0,0.8,0.2,0.2,0,0.7,2.4,0,0,0
434,Joseph Forte,BOS,21,8,2,6,4.8,0.8,0.1,1.5,8.3,0,0.4,0,0.5,0.5,100,0.1,0.6,0.8,0.8,0.4,0.3,0,0.1,3.2,0,0,-2.1
434,Matt Geiger,PHI,32,4,0,4,8.8,0.8,0.3,2,12.5,0,0,0,0.3,0.5,50,0.8,0.8,1.5,0,0.5,0,0.5,0.5,3.6,0,0,-6.5
436,Steve Goodrich,NJN,26,9,7,2,5.5,0.6,0.2,1.1,20,0,0,0,0.1,0.2,50,0.1,0.4,0.6,0.6,0.3,0.1,0.2,1.1,2.7,0,0,-1
437,Darrick Martin,DAL,31,3,1,2,7.5,0.3,0,3.3,0,0,0.7,0,0.3,0.7,50,0,0.3,0.3,1,0.3,0.7,0,1.3,3.9,0,0,-7.7
438,Jamison Brewer,IND,21,13,6,7,3.2,0.3,0.2,0.4,40,0,0.1,0,0,0,0,0.2,0.5,0.6,0.7,0.2,0.2,0,0.2,2.3,0,0,0.1
439,Dickey Simpkins,ATL,30,1,1,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,-1
439,Randy Brown,BOS,34,1,1,0,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,6,0,0,-4
