,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
396,DeShawn Stevenson,DAL,29,64,31,33,13.8,2.1,0.7,2.5,28.2,0.3,1.4,21.8,0.4,0.5,71.4,0.2,1.3,1.4,0.9,0.5,0.3,0.1,1.2,5.7,0,0,-1.6
397,Royal Ivey,MIL,28,44,26,18,7.4,2.1,0.8,1.9,42.2,0.3,0.8,40,0.2,0.3,75,0.1,0.6,0.8,0.6,0.3,0.4,0,0.9,5.1,0,0,0.1
398,Malik Hairston,SAS,23,47,35,12,6.7,2.1,0.9,1.6,52.6,0,0.2,18.2,0.4,0.6,56.7,0.3,0.8,1,0.3,0.2,0.1,0.2,0.6,4.5,0,0,-0.3
399,Steve Novak,LAC,27,54,15,39,6.7,2.1,0.8,2,38.9,0.4,1.3,31,0.1,0.2,77.8,0,0.6,0.6,0.1,0,0.1,0,0.4,3.5,0,0,-1.6
400,Malik Allen,DEN,32,51,36,15,8.9,2.1,0.9,2.3,39.7,0,0.1,16.7,0.2,0.3,92.3,0.7,0.9,1.6,0.3,0.4,0.2,0.1,1.3,5,0,0,-2.4
401,Chris Richard,CHI,25,18,7,11,12.4,2.1,0.8,1.6,51.7,0,0,0,0.4,0.6,63.6,1.1,2.2,3.3,0.4,0.8,0.4,0.2,2.8,7.8,0,0,-1.6
402,Antonio Anderson,OKC,25,1,0,1,14.6,2,1,3,33.3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2.2,0,0,-2
402,Danny Green,CLE,23,20,14,6,5.7,2,0.8,2,38.5,0.3,1.1,27.3,0.2,0.3,66.7,0.4,0.5,0.9,0.3,0.3,0.3,0.2,0.5,4.5,0,0,-1.1
404,Pops Mensah-Bonsu,TOR,26,20,8,12,6,2,0.7,1.7,39.4,0,0,0,0.7,1.2,54.2,0.8,1,1.8,0.2,0.5,0.2,0.5,1,5.7,0,0,-1.9
405,Matt Carroll,DAL,29,25,16,9,4.8,1.8,0.7,2,36,0.2,0.8,21.1,0.2,0.2,100,0.2,0.3,0.5,0.2,0.3,0.2,0,0.5,3.1,0,0,-0.6
406,Quinton Ross,WAS,29,52,24,28,10.8,1.8,0.8,2.1,36,0.1,0.4,19,0.2,0.3,57.1,0.3,0.6,0.9,0.2,0.2,0.3,0.1,1.3,4.1,0,0,-1.8
407,Kevin Ollie,OKC,37,25,15,10,10.5,1.8,0.7,1.8,40,0,0,0,0.3,0.3,100,0.1,0.9,1,0.8,0.2,0.4,0,0.6,5,0,0,-1
408,Patrick O'Bryant,TOR,24,11,4,7,4.6,1.7,0.7,1.4,53.3,0,0.1,0,0.3,0.5,50,0.2,0.8,1,0.1,0.5,0.2,0.4,1.1,4.2,0,0,-1.9
409,Hamed Haddadi,MEM,25,36,18,18,6.7,1.7,0.7,1.7,38.7,0,0.1,0,0.4,0.5,73.7,0.7,1.4,2.1,0.3,0.6,0,0.4,1.6,5.3,0,0,-1.8
410,Alexis Ajinca,CHA,22,6,1,5,4.9,1.7,0.8,1.7,50,0,0,0,0,0.2,0,0.2,0.5,0.7,0,0.3,0.2,0.2,0.8,3.1,0,0,0.7
410,Cedric Jackson,WAS,24,12,11,1,6.2,1.7,0.5,1.7,30,0.1,0.5,16.7,0.6,1,58.3,0.2,0.5,0.7,1.2,0.9,0.3,0.2,0.6,4.6,0,0,-0.8
412,Brian Cardinal,MIN,33,29,4,25,9.2,1.7,0.5,1.2,38.9,0.1,0.3,33.3,0.6,0.6,94.4,0.2,0.8,1,0.8,0.2,0.3,0.1,1.9,5.1,0,0,-2
413,Brian Skinner,LAC,34,16,5,11,7.7,1.6,0.6,1.6,40,0,0,0,0.4,0.5,75,0.6,1.1,1.7,0,0.4,0.2,0.3,1.3,4.5,0,0,-2.6
414,Kenny Thomas,SAC,32,26,12,14,12,1.6,0.7,1.3,48.6,0,0,0,0.3,0.5,58.3,1.3,2,3.3,0.6,0.7,0.4,0.4,1.6,8.1,0,0,-0.2
415,Othello Hunter,ATL,24,7,6,1,4.7,1.6,0.6,1.7,33.3,0,0,0,0.4,0.6,75,0.9,0.9,1.7,0,0.4,0,0.1,0.7,3.6,0,0,-2.1
416,Joey Dorsey,SAC,26,15,7,8,7.1,1.5,0.6,1.3,45,0,0,0,0.3,0.8,41.7,1.1,1.8,2.9,0.1,0.4,0.2,0.1,1.4,5.8,0,0,1.5
417,Brian Cook,HOU,29,14,6,8,3.2,1.5,0.5,1.6,30.4,0.1,0.6,22.2,0.4,0.5,71.4,0.1,0.6,0.6,0.1,0.4,0,0.1,0.4,2.4,0,0,-2.1
417,Brian Scalabrine,BOS,32,52,32,20,9.1,1.5,0.6,1.6,34.1,0.3,0.9,32.7,0.1,0.1,66.7,0.2,0.8,0.9,0.5,0.3,0.2,0.1,1.1,3.8,0,0,-1.2
419,Kosta Koufos,UTA,21,36,25,11,4.8,1.5,0.6,1.3,46.8,0,0,0,0.3,0.4,60,0.4,0.8,1.3,0.2,0.4,0.1,0.1,0.7,3.3,0,0,-1.7
420,Fabricio Oberto,WAS,35,57,18,39,11.4,1.5,0.6,1,62.5,0,0,0,0.2,0.3,76.5,0.6,1.2,1.8,0.9,0.6,0.2,0.2,2.1,5.4,0,0,-0.8
421,Kareem Rush,LAC,29,7,2,5,8.3,1.3,0.6,1.6,36.4,0.1,0.4,33.3,0,0,0,0.1,0.7,0.9,0.6,0.4,0.3,0.4,1.1,4.9,0,0,-1.6
422,Taylor Griffin,PHX,24,8,6,2,4.1,1.3,0.5,1.3,40,0,0.3,0,0.3,0.5,50,0,0.3,0.3,0.1,0.1,0,0.3,0.5,2.4,0,0,-0.4
423,Will Conroy,HOU,27,5,2,3,7.2,1.2,0.6,2,30,0,0.6,0,0,0.4,0,0,0.6,0.6,1.4,0.8,0,0,1,3.2,0,0,-3
424,DeSagana Diop,CHA,28,27,14,13,9.7,1.2,0.6,1.1,51.7,0,0,0,0.1,0.3,22.2,0.9,1.5,2.4,0.2,0.4,0.2,0.5,1.1,6,0,0,0.3
425,Renaldo Balkman,DEN,25,13,8,5,7,1.1,0.5,1.4,33.3,0,0.5,0,0.2,0.5,33.3,0.3,1.5,1.8,0.5,0.5,0.6,0.2,1.2,5.9,0,0,-2.8
425,Byron Mullens,OKC,21,13,10,3,4.2,1.1,0.5,1.5,36.8,0,0,0,0,0,0,0.2,0.5,0.8,0.1,0.3,0.2,0,1,2.3,0,0,-2.5
427,Lindsey Hunter,CHI,39,13,2,11,9.4,1,0.4,2.3,16.7,0.1,1,7.7,0.2,0.2,100,0.1,1,1.1,0.7,0.3,0.1,0,0.9,3.3,0,0,-0.9
427,Trey Gilder,MEM,25,2,0,2,2.6,1,0.5,0.5,100,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,3.1,0,0,1.5
427,Francisco Elson,PHI,34,12,4,8,5.5,1,0.4,1.3,33.3,0,0,0,0.2,0.4,40,0.5,0.7,1.2,0.2,0.1,0.1,0,0.6,2.8,0,0,-0.1
427,Jarron Collins,PHX,31,34,24,10,7.7,1,0.4,0.9,38.7,0,0,0,0.3,0.7,40,0.6,1.2,1.8,0.2,0.3,0.1,0.1,1.2,3.6,0,0,-0.3
431,Primoz Brezec,MIL,30,21,11,10,4.5,0.9,0.4,1.2,34.6,0,0,0,0,0.3,16.7,0.6,0.6,1.2,0,0.1,0,0.1,0.9,2.9,0,0,0
432,Yakhouba Diawara,MIA,27,6,5,1,7.4,0.8,0.3,1.7,20,0.2,1,16.7,0,0,0,0.2,0.5,0.7,0.5,0.5,0.2,0,1.3,2.4,0,0,-0.5
433,Darnell Jackson,MIL,24,28,25,3,4.4,0.8,0.3,1.1,30,0,0.1,25,0.1,0.2,66.7,0.3,0.5,0.8,0.1,0.5,0.1,0.1,0.8,2.2,0,0,-1.6
434,Mario West,ATL,26,39,25,14,3.6,0.8,0.3,0.5,57.1,0,0,0,0.2,0.3,60,0.2,0.5,0.7,0.2,0.2,0.2,0,0.6,2.4,0,0,-0.7
435,Dominic McGuire,SAC,24,51,12,39,6,0.7,0.4,1,36.5,0,0,0,0,0.1,0,0.5,1.1,1.5,0.2,0.3,0.1,0.1,0.7,3.1,0,0,-2.6
436,Sean Marks,NOH,34,14,5,9,5.3,0.7,0.3,0.6,50,0,0,0,0.1,0.4,40,1,0.6,1.6,0.1,0.1,0,0.2,1.2,3.4,0,0,-0.6
437,Jason Collins,ATL,31,24,17,7,4.8,0.7,0.3,1,34.8,0,0,0,0,0.1,0,0.2,0.4,0.6,0.2,0.2,0.1,0.1,0.9,2,0,0,-0.4
437,Travis Diener,POR,28,9,4,5,5.7,0.7,0.2,1.1,20,0.1,0.8,14.3,0.1,0.4,25,0,0.3,0.3,0.9,0,0.4,0,0.2,3.7,0,0,-3.8
439,Joe Alexander,CHI,23,8,1,7,3.6,0.5,0.1,0.8,16.7,0,0.1,0,0.3,0.4,66.7,0.3,0.4,0.6,0.3,0,0.1,0.1,1.1,2.4,0,0,-1.3
440,Jason Hart,NOH,32,5,2,3,4.5,0.4,0.2,0.4,50,0,0,0,0,0,0,0,0.4,0.4,1.2,0.6,0.4,0.2,0.8,3.9,0,0,1
441,JamesOn Curry,LAC,24,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Dwayne Jones,PHX,27,2,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,1.2,0,0,-1.5
