,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
7266,22.0,65.0,20.0,45.0,14.8,4.9,1.8,5.1,35.5,0.7,2.2,29.9,0.6,0.8,80.0,0.3,1.9,2.2,1.0,0.9,0.5,0.2,1.1,10.2,0.0,0.0,-4.4
7267,30.0,66.0,28.0,38.0,25.0,6.6,2.6,5.4,48.5,1.1,2.7,39.2,0.2,0.4,59.3,0.8,3.3,4.2,0.6,0.4,0.6,0.4,1.5,15.1,0.0,0.0,-0.8
7268,27.0,78.0,60.0,18.0,17.9,6.2,2.3,5.4,42.0,0.4,1.3,29.4,1.3,1.7,75.0,0.3,1.8,2.1,1.6,1.0,0.6,0.3,1.9,12.9,0.0,0.0,2.7
7269,29.0,39.0,15.0,24.0,15.0,5.3,2.3,4.6,50.0,0.0,0.1,0.0,0.7,1.0,72.5,1.2,3.4,4.5,0.3,0.8,0.5,0.6,2.0,13.7,1.0,0.0,-1.5
7270,29.0,54.0,27.0,27.0,14.8,6.2,2.5,5.1,48.4,0.5,1.5,30.9,0.8,1.0,84.6,0.7,2.8,3.5,1.5,0.9,0.3,0.6,1.4,14.3,3.0,0.0,-3.2
7271,30.0,48.0,24.0,24.0,14.2,4.6,1.7,3.1,54.4,0.0,0.0,0.0,1.3,1.6,81.3,1.1,2.0,3.2,0.4,0.7,0.2,1.0,2.1,11.8,1.0,0.0,-0.5
7272,25.0,40.0,24.0,16.0,8.6,2.5,1.0,2.3,45.1,0.3,0.8,32.3,0.2,0.2,88.9,0.1,0.7,0.8,0.9,0.4,0.5,0.1,1.2,6.3,0.0,0.0,2.1
7273,39.0,74.0,37.0,37.0,18.4,4.1,1.4,3.3,43.2,1.0,2.3,42.7,0.3,0.4,82.8,0.2,1.2,1.4,1.3,0.5,0.6,0.3,1.3,10.0,0.0,0.0,1.5
7274,29.0,71.0,18.0,53.0,24.7,10.0,4.3,8.3,51.6,0.4,1.1,32.1,1.0,1.5,67.3,2.0,6.0,8.0,1.9,1.8,1.1,0.4,2.1,25.1,16.0,0.0,-4.7
7275,33.0,69.0,17.0,52.0,18.6,5.2,1.7,4.7,36.3,1.0,2.9,33.0,0.8,0.9,85.7,0.1,2.1,2.2,2.0,1.2,0.5,0.1,1.4,11.6,0.0,0.0,-3.0
7276,25.0,77.0,30.0,47.0,17.3,6.7,2.5,4.9,51.5,0.3,1.0,28.4,1.4,1.8,75.9,1.2,2.8,4.0,0.6,0.4,0.8,0.5,1.8,15.9,2.0,0.0,-2.2
7277,27.0,76.0,48.0,28.0,25.5,7.5,2.6,6.4,41.1,1.2,3.4,36.0,0.9,1.2,78.9,0.5,2.4,2.9,1.4,1.0,0.8,0.4,2.0,15.5,0.0,0.0,0.6
7278,22.0,78.0,19.0,59.0,22.6,8.7,3.0,6.9,43.4,0.2,0.9,22.4,2.4,3.2,75.1,1.2,4.6,5.8,2.0,1.5,1.1,0.6,2.3,21.9,8.0,0.0,-3.4
7279,23.0,42.0,23.0,19.0,13.3,3.9,1.4,3.6,38.4,0.2,0.6,36.0,1.0,1.2,80.0,1.0,2.9,3.9,0.2,0.7,0.4,0.2,2.2,10.0,1.0,0.0,-1.7
7280,30.0,3.0,1.0,2.0,12.9,2.3,0.7,2.7,25.0,0.3,1.0,33.3,0.7,1.0,66.7,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,7.3,0.0,0.0,-4.3
7281,29.0,69.0,25.0,44.0,25.1,9.9,3.4,7.6,45.4,0.5,1.7,28.8,2.5,3.1,79.7,0.6,2.0,2.6,4.8,1.9,1.1,0.1,1.7,21.9,3.0,1.0,-2.3
7282,25.0,67.0,33.0,34.0,17.7,8.2,2.8,7.4,37.4,2.1,5.3,38.9,0.6,0.8,79.6,0.3,1.2,1.5,0.7,0.7,0.3,0.1,1.3,11.4,0.0,0.0,1.3
7283,23.0,57.0,16.0,41.0,20.9,9.8,4.0,7.2,55.8,0.5,1.4,35.1,1.3,1.8,69.9,1.6,3.8,5.5,1.0,1.0,0.7,1.0,2.4,22.0,5.0,0.0,-4.0
7284,24.0,63.0,29.0,34.0,16.3,5.9,2.0,4.8,42.5,0.8,2.1,36.6,1.0,1.2,89.0,0.3,1.5,1.8,1.9,0.7,0.7,0.1,1.5,12.8,1.0,0.0,0.8
7285,31.0,49.0,25.0,24.0,14.6,5.5,2.0,5.1,38.9,0.8,2.7,30.8,0.7,0.8,91.9,0.2,0.4,0.6,0.5,0.1,0.5,0.0,0.9,8.5,0.0,0.0,0.4
7286,32.0,8.0,1.0,7.0,9.5,4.9,1.8,3.9,45.2,0.3,0.8,33.3,1.1,1.4,81.8,1.0,1.8,2.8,0.5,0.8,0.1,0.1,1.0,8.9,0.0,0.0,-0.5
7287,24.0,76.0,47.0,29.0,18.0,8.4,3.0,6.7,44.9,0.7,2.3,32.4,1.7,2.1,79.2,0.3,1.9,2.2,1.1,0.9,0.7,0.2,1.7,14.3,0.0,0.0,1.1
7288,37.0,79.0,50.0,29.0,20.4,5.7,1.9,4.3,44.6,0.8,2.4,33.3,1.0,1.4,74.1,0.4,2.2,2.6,1.0,0.7,0.3,0.1,1.9,10.9,1.0,0.0,1.7
7289,24.0,63.0,21.0,42.0,22.9,7.1,3.0,5.7,52.6,0.2,0.6,27.8,0.9,1.3,73.8,1.9,4.0,5.9,1.5,0.9,1.3,0.6,2.4,21.3,7.0,0.0,-2.1
7290,24.0,81.0,29.0,52.0,22.1,6.0,2.2,4.2,52.8,0.0,0.0,0.0,1.5,2.9,53.4,1.9,5.1,7.0,0.9,1.2,0.3,1.1,2.5,18.9,10.0,0.0,-4.3
7291,28.0,35.0,16.0,19.0,8.4,5.5,2.1,3.8,54.5,0.0,0.0,0.0,1.3,1.7,81.0,1.3,2.4,3.7,0.3,0.3,0.2,0.3,0.7,11.6,5.0,0.0,0.9
7292,28.0,62.0,23.0,39.0,8.6,1.7,0.7,1.4,52.3,0.0,0.0,0.0,0.2,0.4,68.2,0.8,1.7,2.5,0.4,0.3,0.4,0.4,1.4,7.4,1.0,0.0,-0.5
7293,28.0,61.0,31.0,30.0,14.3,2.9,1.3,2.8,45.8,0.0,0.0,0.0,0.4,0.5,69.7,1.7,1.9,3.6,0.9,0.5,0.3,0.4,1.3,10.2,2.0,0.0,-2.0
7294,32.0,27.0,8.0,19.0,21.6,2.9,1.4,3.0,46.9,0.0,0.0,0.0,0.1,0.4,27.3,2.1,6.0,8.1,1.8,1.6,0.5,0.9,3.2,18.0,0.0,0.0,-1.3
7295,34.0,14.0,4.0,10.0,9.6,1.0,0.3,1.7,16.7,0.2,1.2,17.6,0.2,0.3,75.0,0.2,0.6,0.8,1.3,0.2,0.8,0.1,1.0,6.2,0.0,0.0,-3.1
7296,32.0,65.0,26.0,39.0,22.7,7.1,2.4,5.4,44.2,1.4,3.5,39.1,0.9,1.3,74.4,0.8,2.9,3.6,1.2,0.9,0.5,0.3,1.7,14.9,1.0,0.0,-1.5
7297,25.0,80.0,42.0,38.0,29.2,8.5,3.1,6.8,45.5,1.8,4.4,40.6,0.6,0.7,81.0,0.3,2.8,3.1,1.2,0.7,0.7,0.2,1.6,16.0,1.0,0.0,-1.5
7298,26.0,38.0,11.0,27.0,14.7,5.8,1.8,4.5,41.2,1.0,2.4,41.1,1.2,1.6,75.0,0.5,2.5,3.0,0.5,0.6,0.4,0.4,1.8,11.9,0.0,0.0,-1.0
7299,28.0,45.0,19.0,26.0,10.8,2.5,1.0,2.0,47.8,0.0,0.0,0.0,0.6,0.9,64.1,0.8,1.3,2.1,0.5,0.7,0.4,0.3,1.6,7.1,0.0,0.0,-1.5
7300,29.0,65.0,28.0,37.0,18.3,6.2,2.3,5.5,42.4,0.9,2.7,31.6,0.7,0.9,73.8,0.9,2.9,3.8,1.2,0.9,0.6,0.3,2.4,14.4,3.0,0.0,-0.2
7301,26.0,65.0,26.0,39.0,23.5,7.1,2.5,6.2,40.3,0.6,2.0,31.3,1.5,2.0,76.0,0.5,2.1,2.7,5.2,1.6,0.9,0.1,2.0,19.4,7.0,1.0,-1.3
7302,29.0,77.0,62.0,15.0,9.6,6.1,2.7,4.1,65.2,0.0,0.0,0.0,0.7,1.4,50.5,1.3,1.9,3.2,0.2,0.5,0.2,0.9,1.4,13.1,0.0,0.0,4.1
7303,30.0,76.0,40.0,36.0,27.4,12.8,4.8,10.1,47.9,1.1,3.4,34.0,2.0,2.8,70.7,0.9,4.1,4.9,3.6,2.3,1.0,1.1,2.6,28.4,4.0,0.0,1.8
7304,37.0,25.0,8.0,17.0,6.4,2.3,0.8,2.7,27.9,0.4,1.5,23.7,0.4,0.6,62.5,0.2,0.6,0.8,0.4,0.3,0.4,0.1,0.7,5.1,0.0,0.0,-2.3
7305,34.0,30.0,20.0,10.0,10.3,2.9,1.0,2.7,37.5,0.5,1.5,31.8,0.4,0.5,75.0,0.1,0.7,0.8,0.4,0.2,0.1,0.0,1.2,4.4,0.0,0.0,-2.6
7306,22.0,31.0,16.0,15.0,14.9,5.2,2.1,6.2,33.2,0.9,2.8,31.4,0.2,0.3,62.5,0.1,1.5,1.5,1.8,0.9,0.5,0.1,1.7,10.5,0.0,0.0,-2.2
7307,33.0,42.0,14.0,28.0,9.7,3.0,1.0,3.2,30.9,0.5,1.8,31.1,0.4,0.6,70.8,0.3,1.1,1.4,1.2,0.4,0.3,0.0,0.9,7.2,0.0,0.0,-0.2
7308,24.0,59.0,13.0,46.0,22.6,7.3,2.3,5.1,44.4,0.6,1.7,37.6,2.1,2.7,79.2,0.5,2.3,2.8,3.1,1.1,0.7,0.4,2.0,17.6,0.0,0.0,-2.3
7309,25.0,79.0,46.0,33.0,30.1,6.6,2.7,5.9,46.4,0.6,2.3,24.5,0.6,1.4,42.3,1.2,3.9,5.1,1.0,0.6,1.2,1.0,2.6,20.2,2.0,0.0,1.8
7310,27.0,79.0,29.0,50.0,15.6,6.3,2.7,5.2,52.1,0.0,0.2,11.8,0.8,1.1,77.1,2.0,3.6,5.6,1.5,1.0,0.5,1.3,2.2,19.5,6.0,0.0,-2.0
7311,27.0,71.0,39.0,32.0,14.5,5.3,2.3,4.0,56.8,0.0,0.1,25.0,0.7,1.2,55.7,1.8,2.9,4.7,0.4,0.4,0.3,0.7,1.9,13.7,4.0,0.0,0.5
7312,22.0,16.0,1.0,15.0,5.0,2.3,1.0,2.0,50.0,0.1,0.4,14.3,0.2,0.3,60.0,0.6,0.6,1.2,0.1,0.2,0.1,0.1,0.4,4.4,0.0,0.0,3.1
7313,34.0,39.0,18.0,21.0,14.4,5.8,2.4,5.1,46.7,0.3,0.8,34.4,0.8,0.9,94.1,0.2,1.3,1.5,3.4,0.9,0.3,0.0,0.7,12.7,0.0,0.0,2.2
7314,28.0,82.0,31.0,51.0,20.0,7.7,2.8,6.6,43.3,1.2,3.3,35.5,0.8,1.0,82.5,0.3,2.4,2.7,1.2,0.8,0.8,0.4,1.3,15.5,0.0,0.0,-0.5
7315,26.0,37.0,26.0,11.0,10.4,4.4,1.6,4.1,38.7,0.5,1.4,35.3,0.7,0.9,79.4,0.2,0.9,1.1,0.5,0.4,0.2,0.2,0.8,7.2,0.0,0.0,-1.6
7316,23.0,72.0,53.0,19.0,14.2,3.4,1.3,2.9,44.5,0.2,0.6,37.5,0.6,0.8,78.9,0.5,2.4,2.9,1.3,0.5,0.7,0.4,0.9,11.4,0.0,0.0,2.5
7317,22.0,53.0,28.0,25.0,11.1,4.3,1.7,3.9,43.3,0.5,1.3,38.6,0.4,0.5,84.0,0.2,0.7,0.8,1.6,0.8,0.5,0.0,1.1,8.4,0.0,0.0,0.0
7318,34.0,23.0,5.0,18.0,10.3,2.7,1.1,3.0,36.8,0.2,0.8,21.1,0.4,0.7,52.9,0.1,1.0,1.0,2.3,0.8,0.4,0.1,0.7,8.1,0.0,0.0,-1.9
7319,30.0,13.0,4.0,9.0,6.9,0.8,0.2,1.1,21.4,0.0,0.2,0.0,0.4,0.7,55.6,0.3,0.8,1.2,0.5,0.3,0.4,0.1,1.1,4.0,0.0,0.0,-1.4
7320,24.0,20.0,12.0,8.0,10.3,3.1,1.3,3.0,41.7,0.1,0.5,10.0,0.6,0.8,68.8,0.4,0.9,1.3,1.1,0.4,0.6,0.1,0.8,7.8,0.0,0.0,-2.5
7321,27.0,76.0,55.0,21.0,17.5,5.1,2.1,3.4,62.2,0.0,0.0,0.0,0.9,1.2,69.9,1.7,4.8,6.5,0.6,0.8,0.5,0.8,2.4,16.9,6.0,0.0,2.5
7322,30.0,78.0,51.0,27.0,15.8,3.8,1.5,3.4,43.5,0.6,1.7,34.6,0.3,0.5,70.3,0.8,2.7,3.5,0.9,0.5,0.3,0.2,1.6,10.5,0.0,0.0,0.5
7323,26.0,48.0,15.0,33.0,11.7,5.0,2.2,4.1,53.6,0.0,0.0,0.0,0.6,1.4,47.0,1.8,2.9,4.6,0.6,1.0,0.5,0.2,1.6,12.8,1.0,0.0,-1.8
7324,33.0,62.0,20.0,42.0,16.3,4.5,1.5,4.0,38.7,0.5,1.7,30.5,0.9,1.1,86.4,0.3,1.2,1.4,1.8,0.8,0.7,0.0,1.4,10.4,0.0,0.0,-3.0
7325,32.0,46.0,17.0,29.0,22.1,5.0,2.2,4.4,49.0,0.0,0.0,0.0,0.7,1.7,43.6,3.5,5.2,8.8,2.2,1.3,0.7,0.8,2.8,22.0,5.0,0.0,-3.1
7326,27.0,51.0,33.0,18.0,8.5,2.9,1.1,2.0,53.4,0.0,0.0,0.0,0.7,0.9,75.0,1.0,1.4,2.4,0.1,0.3,0.3,0.6,1.0,8.5,0.0,0.0,-0.5
7327,31.0,47.0,15.0,32.0,21.9,4.2,1.5,4.0,37.4,0.9,2.4,38.6,0.3,0.4,72.2,0.3,1.8,2.1,1.0,0.6,0.5,0.5,0.9,10.4,0.0,0.0,-0.9
7328,29.0,82.0,51.0,31.0,24.1,7.1,2.5,5.5,45.2,1.5,3.4,44.1,0.6,0.8,73.5,0.3,2.9,3.2,2.7,1.3,1.2,0.1,2.0,17.5,0.0,0.0,2.0
7329,26.0,16.0,6.0,10.0,6.9,1.6,0.5,1.8,28.6,0.3,0.6,40.0,0.3,0.4,83.3,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,5.1,0.0,0.0,0.3
7330,21.0,60.0,23.0,37.0,12.9,3.5,1.3,3.0,41.4,0.4,1.2,35.6,0.6,0.7,76.7,0.2,1.0,1.1,2.6,0.6,0.8,0.1,0.8,10.7,0.0,0.0,0.6
7331,26.0,80.0,34.0,46.0,29.7,7.0,2.3,6.0,38.3,1.2,3.4,34.8,1.3,1.6,80.5,0.6,3.2,3.8,1.8,1.0,0.9,0.4,2.3,17.2,0.0,0.0,0.0
7332,26.0,4.0,0.0,4.0,3.2,1.8,0.5,1.3,40.0,0.3,0.5,50.0,0.5,0.5,100.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.3
7333,31.0,41.0,16.0,25.0,10.1,3.5,1.1,3.0,37.7,0.4,1.1,38.6,0.8,1.0,84.6,0.1,0.8,1.0,1.3,0.6,0.2,0.0,0.4,6.6,0.0,0.0,-1.4
7334,25.0,29.0,14.0,15.0,7.6,2.0,0.7,1.5,44.2,0.0,0.0,0.0,0.7,1.0,72.4,0.9,1.0,1.9,0.1,0.3,0.1,0.2,1.3,5.2,0.0,0.0,-1.2
7335,24.0,39.0,19.0,20.0,9.8,3.3,1.2,3.2,37.3,0.3,1.2,26.1,0.5,0.7,75.0,0.1,0.8,0.8,0.8,0.7,0.3,0.1,1.0,5.8,0.0,0.0,0.3
7336,24.0,11.0,3.0,8.0,14.5,3.9,1.6,4.5,36.0,0.6,2.5,25.9,0.0,0.0,0.0,0.7,2.3,3.0,0.7,0.5,0.5,0.1,1.4,9.7,0.0,0.0,0.4
7337,30.0,31.0,12.0,19.0,15.6,2.7,1.0,2.1,47.7,0.0,0.0,0.0,0.7,1.3,59.0,1.5,3.7,5.3,0.5,0.5,0.2,0.3,1.6,10.8,1.0,0.0,-1.9
7338,27.0,49.0,23.0,26.0,11.4,4.7,2.2,4.0,55.1,0.0,0.0,0.0,0.3,0.4,63.6,0.8,2.1,2.9,0.5,0.6,0.1,0.4,1.3,10.0,0.0,0.0,-2.1
7339,38.0,12.0,8.0,4.0,9.5,2.3,0.8,1.8,40.9,0.0,0.3,0.0,0.8,1.2,71.4,0.8,1.8,2.6,0.4,0.4,0.4,0.6,1.7,8.6,0.0,0.0,0.7
7340,25.0,27.0,19.0,8.0,16.5,5.6,1.8,4.3,42.2,0.4,1.1,33.3,1.6,2.0,76.4,0.6,1.2,1.8,2.1,0.9,1.0,0.4,1.1,14.2,0.0,0.0,3.3
7341,23.0,69.0,35.0,34.0,20.7,6.1,2.3,4.9,46.7,0.7,1.8,39.2,0.8,1.1,71.1,0.8,2.7,3.6,0.7,0.5,0.6,0.3,0.9,13.5,3.0,0.0,-1.1
7342,23.0,75.0,24.0,51.0,16.4,7.1,2.5,5.9,42.4,0.8,2.6,29.9,1.4,1.7,79.1,0.9,2.3,3.3,0.9,0.9,0.5,0.3,1.5,14.0,0.0,0.0,-2.6
7343,25.0,33.0,18.0,15.0,4.1,2.1,0.8,2.2,36.1,0.2,0.7,21.7,0.3,0.5,73.3,0.0,0.5,0.5,0.5,0.2,0.1,0.0,0.2,3.6,0.0,0.0,-1.7
7344,21.0,79.0,47.0,32.0,20.3,6.3,2.4,5.6,42.1,0.7,2.4,28.7,0.9,1.3,75.8,0.8,2.5,3.3,0.6,0.6,0.7,0.2,2.5,13.4,1.0,0.0,-0.5
7345,36.0,48.0,28.0,20.0,7.9,2.8,0.9,1.9,47.8,0.6,1.4,47.0,0.3,0.4,65.0,0.1,0.7,0.8,0.3,0.2,0.1,0.2,0.8,4.9,0.0,0.0,-2.1
7346,25.0,53.0,26.0,27.0,9.7,4.1,1.4,3.5,39.9,0.6,1.7,37.0,0.7,0.9,77.6,0.2,1.0,1.2,1.3,0.8,0.6,0.0,0.7,8.5,0.0,0.0,0.3
7347,31.0,73.0,29.0,44.0,12.4,2.9,1.2,1.9,64.2,0.0,0.0,33.3,0.5,0.8,59.0,1.3,2.9,4.2,0.2,0.5,0.4,0.8,2.1,11.5,1.0,0.0,-0.2
7348,21.0,74.0,38.0,36.0,17.1,4.4,1.8,3.6,48.1,0.1,0.3,35.0,0.8,1.3,63.8,1.8,3.5,5.2,0.4,0.9,0.4,0.4,2.1,12.8,4.0,0.0,-1.2
7349,24.0,4.0,2.0,2.0,11.9,2.8,1.3,2.3,55.6,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,1.5,4.6,0.0,0.0,-2.8
7350,23.0,58.0,39.0,19.0,18.3,9.1,3.9,5.9,65.2,0.0,0.1,14.3,1.3,2.1,62.8,1.4,2.4,3.8,1.1,0.8,0.3,0.7,2.2,17.7,3.0,0.0,1.8
7351,21.0,13.0,5.0,8.0,8.2,2.7,0.9,1.8,52.2,0.0,0.4,0.0,0.8,1.2,73.3,1.1,1.2,2.2,0.2,0.5,0.2,0.5,0.8,7.1,0.0,0.0,1.5
7352,26.0,77.0,63.0,14.0,14.8,6.8,2.7,5.6,48.7,0.8,2.1,37.4,0.6,0.8,75.9,0.3,1.3,1.6,1.2,0.7,0.5,0.1,1.0,11.6,0.0,0.0,0.5
7353,30.0,22.0,6.0,16.0,17.3,4.9,2.0,5.4,37.3,0.6,1.4,41.9,0.3,0.4,66.7,1.0,2.3,3.4,2.3,1.0,0.5,0.2,1.4,13.2,0.0,0.0,-3.3
7354,25.0,67.0,24.0,43.0,16.3,5.7,2.2,4.4,51.0,0.0,0.0,50.0,1.2,1.6,75.2,2.1,3.0,5.1,0.6,0.9,0.4,0.7,2.6,15.1,2.0,0.0,-0.7
7355,29.0,32.0,15.0,17.0,12.0,2.8,1.1,2.6,41.0,0.2,1.2,18.9,0.4,0.5,76.5,0.3,1.3,1.5,0.3,0.3,0.2,0.2,0.9,5.8,0.0,0.0,0.3
7356,24.0,66.0,31.0,35.0,15.8,4.8,1.9,3.3,57.9,0.0,0.0,0.0,0.9,1.4,64.5,1.9,2.8,4.7,0.6,0.5,0.4,0.3,1.7,12.8,3.0,0.0,-0.5
7357,26.0,31.0,13.0,18.0,15.1,4.5,1.7,4.1,42.2,0.9,2.4,38.4,0.2,0.2,71.4,0.4,1.6,2.1,0.9,0.3,0.6,0.1,0.7,10.1,0.0,0.0,1.8
7358,25.0,70.0,36.0,34.0,17.7,6.2,2.4,4.8,50.4,0.7,1.6,41.8,0.7,0.9,76.6,1.1,2.3,3.4,1.4,0.8,0.4,0.6,1.4,14.6,0.0,0.0,-1.1
7359,20.0,41.0,18.0,23.0,11.2,3.5,1.4,3.8,36.5,0.6,2.0,32.1,0.0,0.1,40.0,0.1,1.1,1.2,0.6,0.3,0.5,0.2,0.8,7.5,0.0,0.0,-1.8
7360,30.0,80.0,49.0,31.0,22.3,6.1,2.4,4.7,50.5,0.5,1.4,39.1,0.7,1.1,67.8,0.6,1.6,2.1,0.5,0.6,1.0,0.4,1.5,13.1,0.0,0.0,3.3
7361,26.0,22.0,8.0,14.0,4.9,1.0,0.4,1.4,25.8,0.1,0.7,20.0,0.1,0.1,100.0,0.2,0.4,0.5,0.5,0.3,0.1,0.0,0.4,2.6,0.0,0.0,-0.8
7362,24.0,11.0,4.0,7.0,7.3,3.5,1.4,2.7,50.0,0.3,0.5,50.0,0.5,0.5,83.3,0.8,0.9,1.7,0.5,0.5,0.0,0.1,0.9,6.1,0.0,0.0,-2.4
7363,24.0,47.0,11.0,36.0,15.1,7.4,2.9,5.7,51.7,0.0,0.0,0.0,1.5,2.4,62.5,2.0,4.2,6.2,0.5,0.8,0.6,0.7,2.7,18.5,15.0,0.0,0.0
7364,24.0,52.0,43.0,9.0,8.8,2.8,1.2,2.3,53.0,0.0,0.2,25.0,0.4,0.8,50.0,0.7,1.1,1.8,0.3,0.4,0.3,0.6,0.9,7.8,0.0,0.0,-0.8
7365,25.0,2.0,0.0,2.0,15.4,7.0,3.0,5.5,54.5,1.0,2.0,50.0,0.0,0.5,0.0,2.0,2.5,4.5,1.5,0.0,0.0,1.5,0.0,19.2,0.0,0.0,1.5
7366,23.0,3.0,2.0,1.0,3.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-3.3
7367,34.0,14.0,12.0,2.0,6.6,1.3,0.4,1.0,35.7,0.0,0.0,0.0,0.6,0.8,72.7,0.9,1.1,1.9,0.7,0.6,0.2,0.2,1.1,5.4,0.0,0.0,-2.1
7368,27.0,3.0,1.0,2.0,10.4,4.0,1.7,4.0,41.7,0.7,2.3,28.6,0.0,0.0,0.0,0.7,1.0,1.7,0.7,1.3,0.0,0.0,0.7,5.7,0.0,0.0,-3.7
7369,26.0,18.0,5.0,13.0,7.5,3.5,1.3,3.0,42.6,0.2,0.8,20.0,0.8,1.1,73.7,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,8.3,0.0,0.0,0.6
7370,25.0,5.0,0.0,5.0,12.5,4.8,1.2,3.8,31.6,0.8,3.2,25.0,1.6,1.8,88.9,0.2,1.2,1.4,0.0,0.2,0.2,0.0,0.2,6.9,0.0,0.0,-1.0
7371,24.0,49.0,28.0,21.0,10.3,4.2,1.6,3.4,45.6,0.4,1.3,30.3,0.7,0.8,84.2,0.3,1.4,1.7,0.3,0.6,0.4,0.4,1.0,8.3,0.0,0.0,-0.9
7372,34.0,8.0,6.0,2.0,2.7,0.6,0.3,0.9,28.6,0.1,0.8,16.7,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,1.1,0.0,0.0,0.0
7373,25.0,5.0,1.0,4.0,8.1,1.8,0.6,3.0,20.0,0.2,1.2,16.7,0.4,0.6,66.7,0.2,1.2,1.4,1.2,0.8,0.2,0.0,1.2,5.1,0.0,0.0,2.6
7374,25.0,2.0,1.0,1.0,13.8,4.0,2.0,2.5,80.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,3.5,5.5,0.5,1.0,0.0,3.0,1.5,19.4,0.0,0.0,5.0
7375,31.0,45.0,12.0,33.0,7.0,1.8,0.7,2.0,35.2,0.4,1.4,31.3,0.0,0.0,0.0,0.1,0.4,0.6,0.4,0.2,0.3,0.0,0.7,3.8,0.0,0.0,-1.7
7376,24.0,57.0,34.0,23.0,19.1,4.4,1.8,2.7,66.0,0.1,0.2,25.0,0.8,1.2,65.7,1.4,2.8,4.3,0.7,0.8,0.9,1.6,2.4,17.3,0.0,0.0,3.1
7377,36.0,20.0,10.0,10.0,6.4,1.7,0.7,1.2,60.9,0.0,0.1,0.0,0.3,0.4,62.5,0.5,1.1,1.6,0.6,0.2,0.1,0.1,0.9,4.8,0.0,0.0,-2.0
7378,23.0,74.0,47.0,27.0,17.1,5.5,2.0,5.6,36.7,0.8,2.4,31.8,0.7,0.9,77.3,0.5,2.5,3.1,1.8,0.6,0.6,0.1,0.9,13.6,1.0,0.0,-0.2
7379,29.0,2.0,1.0,1.0,11.6,1.5,0.5,3.5,14.3,0.0,1.0,0.0,0.5,1.0,50.0,1.5,1.5,3.0,0.5,1.0,0.0,0.0,1.0,4.9,0.0,0.0,-3.0
7380,21.0,53.0,44.0,9.0,8.4,2.5,1.1,2.0,52.3,0.0,0.2,22.2,0.4,0.6,61.8,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,7.7,0.0,0.0,-0.3
7381,37.0,16.0,6.0,10.0,8.1,1.9,0.7,1.4,47.8,0.0,0.2,0.0,0.6,0.9,60.0,0.5,1.8,2.3,0.4,0.5,0.4,0.1,1.4,6.0,0.0,0.0,-4.3
7382,24.0,23.0,3.0,20.0,11.5,5.0,1.7,4.0,41.3,0.6,2.1,27.1,1.1,1.6,72.2,1.1,2.3,3.4,0.5,0.5,0.2,0.1,0.8,10.4,0.0,0.0,-3.0
7383,37.0,20.0,9.0,11.0,7.5,1.4,0.5,1.2,39.1,0.4,1.0,40.0,0.1,0.1,100.0,0.1,1.8,1.9,1.1,0.7,0.1,0.0,0.5,5.0,0.0,0.0,-0.3
7384,22.0,25.0,9.0,16.0,5.6,1.5,0.6,1.4,44.1,0.0,0.0,0.0,0.3,0.6,57.1,0.5,0.8,1.4,0.3,0.4,0.1,0.2,0.5,4.3,0.0,0.0,-2.3
7385,24.0,39.0,18.0,21.0,8.1,2.5,0.9,1.8,51.4,0.4,0.8,51.5,0.2,0.2,77.8,0.3,1.1,1.3,0.7,0.4,0.2,0.1,0.6,5.4,0.0,0.0,-0.4
7386,23.0,2.0,0.0,2.0,3.3,1.5,0.5,0.5,100.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.5,5.7,0.0,0.0,0.0
7387,21.0,29.0,16.0,13.0,7.6,2.3,0.9,2.0,43.1,0.4,1.2,34.3,0.2,0.3,66.7,0.2,0.7,0.9,0.1,0.1,0.3,0.1,0.5,4.7,0.0,0.0,-1.3
7388,34.0,19.0,15.0,4.0,6.4,1.3,0.5,0.8,62.5,0.0,0.0,0.0,0.3,0.4,62.5,0.4,1.2,1.6,0.2,0.2,0.1,0.3,0.6,4.6,0.0,0.0,-0.7
7389,22.0,5.0,2.0,3.0,3.3,0.2,0.0,0.8,0.0,0.0,0.4,0.0,0.2,0.4,50.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,1.8,0.0,0.0,-1.0
